Speech,Label
"আমি জানি না তারা কারা, কিন্তু তারা আশেপাশের বাসিন্দাদের প্রতি কোন সম্মান রাখে না যেহেতু তারা তাদের সরাইখানার  দরজা খুলেছে এবং গ্রীষ্মকালে প্রতি সপ্তাহে সকালে বিস্ফোরণের মত জোরে গান করে।",0
"অংশগুলি এখন খুব ছোট,চাট্নিগুলির অতিশয় উচ্চাকাঙ্ক্ষী জনপ্রিয়তার কারণে রেস্টুরেন্ট এখনও ভাল, - সাধারণত অখাদ্যের, পরিষেবাটি , , ক্ষতিকারক মনে হয়।",0
তারা বিশেষ বা নতুন উপাদানের উপর জোর দিতে পারে না যা আমার ভালো থাইর জন্য প্রয়োজনীয়।,0
এই পরিষেবাটি ভয়ঙ্কর - শেষ বার আমি সেখানে ছিলাম (এবং আমি শেষবার বলতে চাইছি) আমাদের বলা হয়েছিল যে আমাদের টেবিলের প্রয়োজন আছে তাই আমাদের ছেড়ে যেতে হবে।,0
বায়ুমণ্ডল ধীরগতির এবং ওয়েটাররা আক্ষরিকভাবে যতটা সম্ভব দ্রুত কাজ করতে পারছে।,0
তাদের রান্না করা শেষ এবং পনির প্রায় অ বিদ্যমান ছিল।,0
এখানে খাওয়াবেন না যদি না আপনি থাই খাবারের জন্য ক্ষুধার্ত থাকেন এবং আপনি পরের দরজায় কাজ করেন।,0
"যদি আপনি কিছু টাকা সংরক্ষণ করতে চান, এখানে যাবেন না।",0
যথাযত মূল্য নয়,0
" ব্যতিরেকে আমরা টেবিলের উপর দাঁড়ালাম,তাই ওয়েটাররা সন্তুষ্ট ছিলেন না",0
"চাল ছিল দরিদ্র মানের এবং তাই রান্না  খুব খারাপভাবে হয়েছিল ,এটি ছিল কঠিন ",0
"যদি আপনার প্রিয় খাবার  চীনা জেনারেল টাও মুরগির হয়, তাহলে এটি আপনার স্থান নয়।",0
আমি সব প্রতারণা বুঝতে পারছি না ...,0
স্পষ্টভাবে এটি রেস্টুরেন্ট না!,0
কিন্তু কখনও বেকারী অর্ডার করবেনা  অন্যথায় অগভীর বড় পাত্র  বা স্যান্ডউইচ মধ্যে যে বিষয়টি কোনও জায়গা থেকে নেওয়া হয়নি)সকাল থেকে ফ্রাইং করা অনেক কঠিন,0
দুর্বলতা: সেবা ধীরগতির এবং তারা সেটাও  দেননা!,0
এটি অপেক্ষা করছে এটি অসামঞ্জস্যপূর্ণ সামগ্রিকভাবে একটি ওহ ,0
সিঙ্গাপুরেমাই  ফ্যানের কোনও কৌতুক ছিল না।,0
